"Published Date","Published Time","Saved Date","Edited Date",Timezone,Author,Outlet,Headline,"Coverage Snippet","Contextual Snippet","Insight Name",Insight,URL,"Image URLs",Attribution,"Media Type",Classification,Sentiment,Language,"Translated Language",AVE(USD),Impressions,"Domain Authority","Word Count",Duration,Continent,Country,Province/State,County,City
08/19/2025,"10:15:53 AM",,,UTC,"Vilija Andrulevičiūtė",Litas.lt,"Gautas statybų leidimas antrajam „Darnu Group“ vystomo „Sakų“ kvartalo etapui","Vakar gautas statybų leidimas antrai „Darnu Group“ sostinėje vystomo kvartalo „Sakai“ teritorijos daliai. „Miško vilomis“ vadinama projekto dalis bus plėtojama keliais etapais ir iškils miškingoje prie „Litexpo“ parodų rūmų esančioje teritorijoje. Pirmojo...","...vietoje, kur galima jausti ryšį su gamta, bet kartu turėti ir miesto patogumus, ir visą laisvalaikio infrastruktūrą”, – sako „Darnu Group“ pardavimų ir nuomos vadovas Mykolas Čiplys.

Subalansuotas gyvenimas tarp gamtos ir miesto

Pirmojo „Miško vilų...",,,"https://www.litas.lt/gautas-statybu-leidimas-antrajam-darnu-group-vystomo-saku-kvartalo-etapui/","https://www.litas.lt/wp-content/uploads/2025/08/original_sakai_3.jpg,https://www.litas.lt/data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSI4NDAiIGhlaWdodD0iNjMwIiB2aWV3Qm94PSIwIDAgODQwIDYzMCI+PHJlY3Qgd2lkdGg9IjEwMCUiIGhlaWdodD0iMTAwJSIgc3R5bGU9ImZpbGw6I2NmZDRkYjtmaWxsLW9wYWNpdHk6IDAuMTsiLz48L3N2Zz4=",,ONLINE_NEWS,,"NOT AVAILABLE",Lithuanian,,12.5,500,27,460,,Europe,Lithuania,,,
08/19/2025,"07:13:39 AM",,,UTC,,15min.lt,"Miškingoje sostinės teritorijoje startuoja naujos statybos: pirmame etape iškils 177 butai","Gautas statybų leidimas antrai „Darnu Group“ sostinėje vystomo kvartalo „Sakai“ teritorijos daliai. „Miško vilomis“ vadinama projekto dalis bus plėtojama keliais etapais ir iškils miškingoje prie „Litexpo“ parodų rūmų esančioje teritorijoje. Pirmojo...","eurų, rašoma „Darnu Group“ pranešime žiniasklaidai.

„Projektas „Sakai“ tapo vienu paklausiausių Vilniuje šiemet – per pirmąjį šių metų ketvirtį projekto pardavimai sudarė daugiau nei 60 proc. visų aukštos klasės butų pardavimų"", – sako „Darnu Group“",,,"https://www.15min.lt/verslas/naujiena/nt-ir-interjeras/miskingoje-sostines-teritorijoje-startuoja-naujos-statybos-pirmame-etape-iskils-177-butai-971-2508130","https://s1.15min.lt/static/cache/MTIwMHg2MjgsLDExNzQwMDgsb3JpZ2luYWwsLGlkPTEwMjU3MzE0JmRhdGU9MjAyNSUyRjA4JTJGMTksMjg4NDM1MzYyMQ==/sakai-68a422f4c3c2b.jpg,https://s1.15min.lt/static/cache/OTcweDU4MCwsMTE3NDAwOCxvcmlnaW5hbCwsaWQ9MTAyNTczMTQmZGF0ZT0yMDI1JTJGMDglMkYxOSwxOTU3OTEyODg3/sakai-68a422f4c3c2b.jpg",,ONLINE_NEWS,,"NOT AVAILABLE",Lithuanian,,27538.28,1101531,73,284,,Europe,Lithuania,,,Vilnius
08/19/2025,"06:47:50 AM",,,UTC,,Statybunaujienos.lt,"Gautas statybų leidimas antrajam „Sakų“ kvartalo Lazdynuose etapui","Vakar gautas statybų leidimas antrai „Darnu Group“ sostinėje vystomo kvartalo „Sakai“ teritorijos daliai. „Miško vilomis“ vadinama projekto dalis bus plėtojama keliais etapais ir iškils miškingoje prie „Litexpo“ parodų rūmų esančioje teritorijoje. Pirmojo...","Vakar gautas statybų leidimas antrai „Darnu Group“ sostinėje vystomo kvartalo „Sakai“ teritorijos daliai. „Miško vilomis“ vadinama projekto dalis bus plėtojama keliais etapais ir iškils miškingoje prie „Litexpo“ parodų rūmų esančioje teritorijoje. Pi...",,,"https://www.statybunaujienos.lt/naujiena/Gautas-statybu-leidimas-antrajam-Saku-kvartalo-Lazdynuose-etapui/24997","https://www.statybunaujienos.lt/images/naujienos/726_545/e2eecd349114f174c5f3b9a1491475c6.jpg,https://www.statybunaujienos.lt/images/public/Sakai_kiemelis-Darnu%20Group%20vizualizacija.jpg,https://www.statybunaujienos.lt/images/public/sakai_vaik%C5%B3%20%C5%BEaidim%C5%B3%20aik%C5%A1tel%C4%97%20-%20Darnu%20Group%20viz.jpg,https://www.statybunaujienos.lt/images/naujienos/1200_900/e2eecd349114f174c5f3b9a1491475c6.jpg",,ONLINE_NEWS,,"NOT AVAILABLE",Lithuanian,,245.88,9835,29,49,,Europe,Lithuania,,,Vilnius
08/13/2025,"07:06:29 AM",,,UTC,"Parengė Civinity","Delfi Lietuva","Lietuviško kapitalo įmonės „Civinity“ ir „Youston Living“ jungia jėgas Europai: kartu galime daugiau","Viena didžiausių pastatų priežiūros paslaugas teikiančių ir inžinerinius bei technologinius sprendimų kuriančių grupių Baltijos šalyse „Civinity “ ir didžiausio Baltijos šalyse bendro gyvenimo (angl. co-living) tinklo kūrėjas bei valdytojas „Youston...","Viena svarbiausių šio augimo priežasčių – ilgalaikės ir kryptingos partnerystės su tokiais verslais kaip „Vastint“, „Darnu Group“, „Eika“ ir kitais žinomais prekių ženklais. Džiaugiamės, kad prie jų prisijungia dar vienas rinkos lyderis – „Youston Li...",,,"https://www.delfi.lt/bustas/nt-rinka/lietuvisko-kapitalo-imones-civinity-ir-youston-living-jungia-jegas-europai-kartu-galime-daugiau-120136070","https://images.delfi.lt/media-api-image-cropper/v1/841a7ba3-2f85-41d8-b8b1-30050557d537.jpg?w=1200&h=800&ch=0.8438&cw=1&cx=0&cy=0",,ONLINE_NEWS,,"NOT AVAILABLE",Lithuanian,,35076.33,1403053,81,484,,Europe,Lithuania,,,Vilnius
08/10/2025,"07:14:42 AM",,,UTC,"Rūta Balčiūnienė","Verslo žinios","„Darnu Group“ į „Urbihop“ plėtrą investavo 0,4 mln. Eur","„Aukšti užimtumo rodikliai ir augimo perspektyvos dar metų pradžioje padiktavo sprendimą dalį „SEB arenos“ biurų patalpų rekonstruoti ir pritaikyti viešbučio veiklai, svečiams pasiūlant daugiau kambarių. Nors kol kas šių metų kambarių užimtumas išlieka...","...pusmetį planuojame sulaukti bent 4.000 daugiau svečių nei tuo pačiu laikotarpiu 2024 m.“, – planuoja Agnė Lingytė-Grybauskienė, „Darnu Group“ viešbučių įmonių grupės direktorė.

Ji priduria, kad pastaruosius kelerius metus viešbučių sektorius šalyje ...",,,"http://ct.moreover.com/?a=57419601791&p=1lk&v=1&x=ms-Gyfzsswgkan6b8_a7MQ","https://www.vz.lt/image/1280/story/image/3KYi7i56-005.jpg?1729795298",,ONLINE_NEWS,,"NOT AVAILABLE",Lithuanian,,20470.8,818832,59,101,,Europe,Lithuania,,,Vilnius
08/08/2025,"08:13:57 AM",,,UTC,,Naujienugidas,"„Darnu Group“ išplėtė savo valdomą viešbutį „Urbihop“","Nekilnojamojo turto plėtros bendrovė „Darnu Group“ išplėtė savo valdomą viešbutį „Urbihop“. Įmonei priklausančioje „SEB arenoje“ įsikūręs viešbutis pasipildė dviem dešimtimis kambarių, šiuo metu iš viso jų siūlydamas 117. Į plėtrą investuota 400 tūkst....","Nekilnojamojo turto plėtros bendrovė „Darnu Group“ išplėtė savo valdomą viešbutį „Urbihop“. Įmonei priklausančioje „SEB arenoje“ įsikūręs viešbutis pasipildė dviem dešimtimis kambarių, šiuo metu iš viso jų siūlydamas 117. Į plėtrą investuota 400 tūks...",,,"https://www.naujienugidas.lt/darnu-group-isplete-savo-valdoma-viesbuti-urbihop-221227.html","https://madeinvilnius.lt/wp-content/uploads/2025/08/004-1024x683.jpg",,ONLINE_NEWS,,"NOT AVAILABLE",Lithuanian,,0.25,10,,62,,Europe,Lithuania,,,
08/08/2025,"07:39:54 AM",,,UTC,,Madeinvilnius,"„Darnu Group“ išplėtė savo valdomą viešbutį „Urbihop“","Nekilnojamojo turto plėtros bendrovė „Darnu Group“ išplėtė savo valdomą viešbutį „Urbihop“. Įmonei priklausančioje „SEB arenoje“ įsikūręs viešbutis pasipildė dviem dešimtimis kambarių, šiuo metu iš viso jų siūlydamas 117. Į plėtrą investuota 400 tūkst....","Lingytė-Grybauskienė.

„Darnu Group“ skaičiuoja, kad bendrovės valdomi viešbučiai ir restoranai pernai augo ir generavo 6,5 mln. eurų pajamų – 3 proc. daugiau nei prieš metus.

Be viešbučio „Urbihop“ įmonių grupei priklauso Vilniaus Pilies gatvėje įs...",,,"https://madeinvilnius.lt/verslas/nekilnojamas-turtas/darnu-group-isplete-savo-valdoma-viesbuti-urbihop/","https://madeinvilnius.lt/wp-content/uploads/2025/08/004-2048x1366.jpg,https://madeinvilnius.lt/wp-content/uploads/2025/08/004-scaled.jpg",,ONLINE_NEWS,,"NOT AVAILABLE",Lithuanian,,0.25,10,,249,,Europe,Lithuania,,,
08/07/2025,"06:01:19 PM",,,UTC,"Jūrės Medis","Zemaitijosgidas.lt - Europos istorijų parkas","Tradicinis Zavišos fondo renginys „Zavišinės“","Rugsėjo 5-6 dienomis Nidoje vyks „Zavišinės“ – tradicinis architekto Algimanto Zavišos labdaros ir paramos fondo (Zavišos fondo) renginys, aktualizuojantis gyvenimo ir poilsio gamtinėse teritorijose patirtis, iššūkius ir galimybes. Šių metų tema „Gamta...","LAS renginių rėmėjai ir partneriai: JŪRĖS MEDIS; LUMONT; DARNU GROUP; KODERUS; EXTERUS",,,"https://zemaitijosgidas.lt/tradicinis-zavisos-fondo-renginys-zavisines/","https://zemaitijosgidas.lt/wp-content/uploads/2025/08/resize_600x600_zavisines_2025_gamta-saukia_neringa.jpg",,ONLINE_NEWS,,"NOT AVAILABLE",Lithuanian,,,,,412,,Europe,Lithuania,,,
08/07/2025,"12:58:56 PM",,,UTC,,"Lietuvos naujienų agentūra (ELTA)","Darnu Group invests EUR 400,000 in Urbihop hotel expansion","Vilnius, August 7 (ELTA) – Seimas Speaker Saulius Skvernelis says the Democrats will question further cooperation with the Nemunas Dawn in the ruling coalition. The new coalition agreement could be drafted from scratch, he suggested. “We are raising an...",,,,"http://ct.moreover.com/?a=57399316751&p=1pe&v=1&x=lga9KzJddU_81MaH-fB78w","https://www.elta.lt/media/images/elta_fb_share_img.jpg",,ONLINE_NEWS,,NEGATIVE,English,,158.58,6343,44,384,,Europe,Lithuania,,,Vilnius
08/07/2025,"11:22:04 AM",,,UTC,,"Delfi Lietuva","„Darnu Group“ į viešbučio „Urbihop“ plėtrą investavo 400 tūkst. eurų","Nekilnojamojo turto plėtros bendrovė „Darnu Group “ praneša išplėtusi viešbutį „Urbihop“, įsikūrusį „SEB arenoje“ Vilniuje. Anot bendrovės, į projektą buvo investuota 400 tūkst. eurų. Pranešama, kad lėšos buvo skirtos 20 naujų kambarių įrengimui. Po...","...arenos“ biurų patalpų rekonstruoti ir pritaikyti viešbučio veiklai, svečiams pasiūlant daugiau kambarių“, – pranešime cituojama „Darnu Group“ viešbučių įmonių grupės direktorė A. Lingytė-Grybauskienė.

2024 m. „Darnu Group“ valdomi viešbučiai ir rest...",,,"https://www.delfi.lt/projektai/elta/darnu-group-i-viesbucio-urbihop-pletra-investavo-400-tukst-euru-120134370","https://images.delfi.lt/media-api-image-cropper/v1/345454f8-a4fb-49ab-b673-d3aa08b6dd52.jpg?w=1200&h=800",,ONLINE_NEWS,,"NOT AVAILABLE",Lithuanian,,35076.33,1403053,81,104,,Europe,Lithuania,,,Vilnius
08/07/2025,"08:20:36 AM",,,UTC,,"Lietuvos naujienų agentūra (ELTA)","„Darnu Group“ į viešbučio „Urbihop“ plėtrą investavo 400 tūkst. eurų","Vilnius, rugpjūčio 7 d. (ELTA). Lietuvos paštas penktadienį išleidžia naują pašto ženklą iš tęstinės serijos „Lietuvos raudonoji knyga“. Menininkės Darijos Podluzhnos kurtame ženkle šįkart vaizduojamas vienas rečiausių šalies paukščių – paprastasis...",,,,"http://ct.moreover.com/?a=57397448697&p=1lk&v=1&x=i7j4-LeF9IJplomerOG7Tw","https://www.elta.lt/media/images/elta_fb_share_img.jpg",,ONLINE_NEWS,,"NOT AVAILABLE",Lithuanian,,158.58,6343,44,76,,Europe,Lithuania,,,Vilnius
08/07/2025,"08:19:48 AM",,,UTC,,"Etaplius - Verslas","„Darnu Group“ į viešbučio „Urbihop“ plėtrą investavo 400 tūkst. eurų","Eurai / Pexels Etaplius Šaltinis: ELTA Pranešama, kad lėšos buvo skirtos 20 naujų kambarių įrengimui. Po plėtros viešbutyje iš viso siūloma 117 kambarių. „Aukšti užimtumo rodikliai ir augimo perspektyvos dar metų pradžioje padiktavo sprendimą dalį „SEB...","...arenos“ biurų patalpų rekonstruoti ir pritaikyti viešbučio veiklai, svečiams pasiūlant daugiau kambarių“, – pranešime cituojama „ Darnu Group “ viešbučių įmonių grupės direktorė A. Lingytė-Grybauskienė.

2024 m. „Darnu Group“ valdomi viešbučiai ir re...",,,"https://www.etaplius.lt/naujiena/darnu-group-i-viesbucio-urbihop-pletra-investavo-400-tukst-euru-377614","https://media.etaplius.lt/media/article/0_90011409.jpeg,https://media.etaplius.lt/media/article/377574_11008286.jpeg,https://media.etaplius.lt/media/article/377021_25267937.webp,https://media.etaplius.lt//media/article/377614_77034911.jpeg,https://media.etaplius.lt/media/article/0_30200444.jpeg,https://media.etaplius.lt/media/article/320427_56071883.png,https://media.etaplius.lt/media/article/377614_77034911.jpeg,https://media.etaplius.lt/media/article/366286_62087799.jpeg",,ONLINE_NEWS,,"NOT AVAILABLE",Lithuanian,,,,,86,,Europe,Lithuania,,,
08/07/2025,"07:59:38 AM",,,UTC,,"Vilniaus Kraštas","Išplėstas Vilniaus viešbutis „Urbihop“: laukia 4 tūkst. daugiau svečių nei pernai","Nekilnojamojo turto plėtros bendrovė „Darnu Group“ išplėtė savo valdomą viešbutį „Urbihop“. Įmonei priklausančioje „SEB arenoje“ įsikūręs viešbutis pasipildė dviem dešimtimis kambarių, šiuo metu iš viso jų siūlydamas 117. Į plėtrą investuota 400 tūkst....","daugiau svečių nei tuo pačiu laikotarpiu 2024 metais“, – sako Agnė Lingytė-Grybauskienė, „Darnu Group“ viešbučių įmonių grupės direktorė.",,,"https://vilniauskrastas.lt/isplestas-vilniaus-viesbutis-urbihop-laukia-4-tukst-daugiau-sveciu-nei-pernai/","https://vilniauskrastas.lt/wp-content/uploads/2025/08/002-750x375.jpg.webp,https://vilniauskrastas.lt/wp-content/uploads/2025/08/005.jpg",,ONLINE_NEWS,,"NOT AVAILABLE",Lithuanian,,0.25,10,,107,,Europe,Lithuania,,,
08/07/2025,"07:35:32 AM",,,UTC,,Alfa.lt,"Plėsis viešbutis „Urbihop“","Pranešama, kad lėšos buvo skirtos 20 naujų kambarių įrengimui. Po plėtros viešbutyje iš viso siūloma 117 kambarių. „Aukšti užimtumo rodikliai ir augimo perspektyvos dar metų pradžioje padiktavo sprendimą dalį „SEB arenos“ biurų patalpų rekonstruoti ir...","...arenos“ biurų patalpų rekonstruoti ir pritaikyti viešbučio veiklai, svečiams pasiūlant daugiau kambarių“, – pranešime cituojama „Darnu Group“ viešbučių įmonių grupės direktorė A. Lingytė-Grybauskienė.

2024 m. „Darnu Group“ valdomi viešbučiai ir rest...",,,"https://www.alfa.lt/verslas/verslo-naujienos/plesis-viesbutis-urbihop/-40377614","https://iq.alfa.lt/photo/000040377/614/MAIN_600.jpg",,ONLINE_NEWS,,"NOT AVAILABLE",Lithuanian,,6568.43,262737,55,81,,Europe,Lithuania,,,Vilnius
08/07/2025,"07:19:29 AM",,,UTC,,"Lietuvos naujienų agentūra (ELTA)","„Darnu Group“ išplėtė savo valdomą viešbutį „Urbihop“: laukia 4 tūkst. daugiau svečių nei pernai","Nekilnojamojo turto plėtros bendrovė „Darnu Group“ išplėtė savo valdomą viešbutį „Urbihop“. Įmonei priklausančioje „SEB arenoje“ įsikūręs viešbutis pasipildė dviem dešimtimis kambarių, šiuo metu iš viso jų siūlydamas 117. Į plėtrą investuota 400 tūkst....","Nekilnojamojo turto plėtros bendrovė „Darnu Group“ išplėtė savo valdomą viešbutį „Urbihop“. Įmonei priklausančioje „SEB arenoje“ įsikūręs viešbutis pasipildė dviem dešimtimis kambarių, šiuo metu iš viso jų siūlydamas 117. Į plėtrą investuota 400 tūks...",,,"https://www.elta.lt/lt/pranesimai-spaudai/darnu-group-isplete-savo-valdoma-viesbuti-urbihop-laukia-4-tukst-daugiau-sveciu-nei-pernai-256823","https://www.elta.lt/media/images/elta_fb_share_img.jpg",,ONLINE_NEWS,,"NOT AVAILABLE",Lithuanian,,158.58,6343,44,459,,Europe,Lithuania,,,Vilnius
08/07/2025,"06:55:09 AM",,,UTC,,"Lietuvos rytas","Darnu Group expands its Urbihop hotel to welcome 4,000 more guests than last year","Real estate developer Darnu Group has expanded Urbihop, a hotel it manages. The hotel, located within the company-owned SEB Arena complex, has added two dozen rooms and now offers 117 in total. EUR 400,000 has been invested in the development.„High...","...second half of the year than in the same period of 2024,“ says Agnė Lingytė-Grybauskienė, Group Director of Hotel Companies at Darnu Group.She adds that the hotel sector in the country has faced various challenges over the past few years, including c...",,,"http://ct.moreover.com/?a=57396955490&p=1lk&v=1&x=TDsSL3ynOwxoUnE6R468LA","http://media.lrytas.lt/images/2025/08/07/064858621-27bf1113-341c-45a2-9dfd-27701b278df0.jpg,https://media.lrytas.lt/images/2025/08/07/064858621-3131f62b-2bef-41a3-9148-35d8c7d4215e.jpg",,ONLINE_NEWS,,"NOT AVAILABLE",Lithuanian,,18375.0,735000,70,289,,Europe,Lithuania,,,Vilnius
08/07/2025,"06:53:06 AM",,,UTC,,"Lietuvos rytas","Darnu Group expands its Urbihop hotel to welcome 4,000 more guests than last year","„High occupancy rates and strong growth prospects led to the decision early this year to convert part of SEB Arena's office space into additional hotel rooms. While this year's occupancy rate remains similar to last year's at 86%, the increased room...","...all signal the potential for tourism flows to return to pre-Covid-19 levels in the near future,“ says Lingytė-Grybauskienė.

Darnu Group estimates that its managed hotels and restaurants grew last year, generating revenues of EUR 6.5 million – 3% hig...",,,"https://www.lrytas.lt/english/business-tribune/2025/08/07/news/darnu-group-expands-its-urbihop-hotel-to-welcome-4-000-more-guests-than-last-year-38987592","https://media.lrytas.lt/images/2025/08/07/064858529-87a75872-4cc0-46c2-b670-2594b370badf.jpg,https://media.lrytas.lt/images/2025/08/07/064858621-3131f62b-2bef-41a3-9148-35d8c7d4215e.jpg,https://media.lrytas.lt/images/2025/08/07/064858553-f64cd73b-486b-4aa1-995e-fc51a3060f38.jpg,https://media.lrytas.lt/images/2025/08/07/064858601-623a0b0f-e08a-400d-bc2a-d86009dd7f1b.jpg",,ONLINE_NEWS,,POSITIVE,English,,18375.0,735000,70,270,,Europe,Lithuania,,,Vilnius
08/07/2025,"06:43:27 AM",,,UTC,,"Lietuvos rytas","„Darnu Group“ išplėtė savo valdomą viešbutį „Urbihop“: laukia 4 tūkst. daugiau svečių nei pernai","Nekilnojamojo turto plėtros bendrovė „Darnu Group“ išplėtė savo valdomą viešbutį „Urbihop“. Įmonei priklausančioje „SEB arenoje“ įsikūręs viešbutis pasipildė dviem dešimtimis kambarių, šiuo metu iš viso jų siūlydamas 117. Į plėtrą investuota 400 tūkst....","...artimiausioje perspektyvoje keliautojų srautams grįžti į dar prieš Covid-19 pandemiją fiksuotą lygį“, – sako A.Lingytė-Grybauskienė.„Darnu Group“ skaičiuoja, kad bendrovės valdomi viešbučiai ir restoranai pernai augo ir generavo 6,5 mln. eurų pajamų ...",,,"http://ct.moreover.com/?a=57396894348&p=1lk&v=1&x=R7OHQmVCgZsGbwxvXW2mcA","https://media.lrytas.lt/images/2025/08/07/063852280-ce0bc1a8-0cf2-40e3-a4b8-fa9c86a6f8a9.jpg",,ONLINE_NEWS,,"NOT AVAILABLE",Lithuanian,,18375.0,735000,70,244,,Europe,Lithuania,,,Vilnius
08/07/2025,"06:32:40 AM",,,UTC,,Statybunaujienos.lt,"Vilniaus SEB arenoje įsikūręs viešbutis išsiplėtė dvidešimčia kambarių","Nekilnojamojo turto plėtros bendrovė „Darnu Group“ išplėtė savo valdomą viešbutį „Urbihop“. Įmonei priklausančioje „SEB arenoje“ įsikūręs viešbutis pasipildė dviem dešimtimis kambarių, šiuo metu iš viso jų siūlydamas 117. Į plėtrą investuota 400 tūkst....","Nekilnojamojo turto plėtros bendrovė „Darnu Group“ išplėtė savo valdomą viešbutį „Urbihop“. Įmonei priklausančioje „SEB arenoje“ įsikūręs viešbutis pasipildė dviem dešimtimis kambarių, šiuo metu iš viso jų siūlydamas 117. Į plėtrą investuota 400 tūks...",,,"https://www.statybunaujienos.lt/naujiena/Vilniaus-SEB-arenoje-isikures-viesbutis-issiplete-dvidesimcia-kambariu/24936","https://www.statybunaujienos.lt/images/naujienos/1200_900/5019a307ee4bddfa5cfc3f65c59d725a.jpg,https://www.statybunaujienos.lt/images/naujienos/726_545/5019a307ee4bddfa5cfc3f65c59d725a.jpg",,ONLINE_NEWS,,"NOT AVAILABLE",Lithuanian,,245.88,9835,29,34,,Europe,Lithuania,,,Vilnius
